market_id,event_key,ticker,safe_cutoff_utc,gamma_start_utc,structurally_unavailable,yes_rows,no_rows,yes_raw_points,no_raw_points,yes_chunks,no_chunks,yes_boundary_duplicates,no_boundary_duplicates,yes_conflicting_duplicates,no_conflicting_duplicates,yes_bad_rows,no_bad_rows,yes_last_age_min,no_last_age_min,yes_first_delay_min,yes_median_gap_min,yes_p95_gap_min,yes_max_gap_min,yes_unique_prices,yes_status,no_status
1139951,MKC|2026-01-22,MKC,2026-01-21T21:00:00Z,2026-01-08T22:54:27.638Z,False,18589,18589,18589,18589,3,3,0,0,0,0,0,0,0.75,0.8,15.85,1.0,1.25,2.9166666666666665,56,OK,OK
1175892,UNP|2026-01-27,UNP,2026-01-26T21:00:00Z,2026-01-13T16:29:57.227Z,False,18974,18974,18974,18974,3,3,0,0,0,0,0,0,0.8,0.8166666666666667,15.25,1.0,1.1666666666666667,2.683333333333333,97,OK,OK
1244920,IBM|2026-01-28,IBM,2026-01-27T21:00:00Z,2026-01-22T23:06:24.840595Z,False,7057,7057,7057,7057,1,1,0,0,0,0,0,0,0.7833333333333333,0.8333333333333334,15.816666666666666,1.0,1.2,2.433333333333333,30,OK,OK
1244935,V|2026-01-29,V,2026-01-28T21:00:00Z,2026-01-22T23:11:50.882507Z,False,8492,8492,8492,8492,2,2,0,0,0,0,0,0,0.8,0.7333333333333333,15.383333333333333,1.0,1.1333333333333333,2.35,35,OK,OK
1230454,CMG|2026-02-03,CMG,2026-02-02T21:00:00Z,2026-01-20T21:08:31.265Z,False,18694,18694,18694,18694,3,3,0,0,0,0,0,0,0.7333333333333333,0.75,15.0,1.0,1.2666666666666666,3.283333333333333,69,OK,OK
1254013,EFX|2026-02-04,EFX,2026-02-03T21:00:00Z,2026-01-23T23:45:44.01Z,False,15656,15656,15656,15656,3,3,0,0,0,0,0,0,0.7833333333333333,0.8166666666666667,15.5,1.0,1.1333333333333333,3.3,33,OK,OK
1238099,QCOM|2026-02-04,QCOM,2026-02-03T21:00:00Z,2026-01-22T00:24:32.662Z,False,18497,18497,18497,18497,3,3,0,0,0,0,0,0,0.7166666666666667,0.7833333333333333,15.933333333333334,1.0,1.25,3.283333333333333,34,OK,OK
1321183,KKR|2026-02-05,KKR,2026-02-04T21:00:00Z,2026-02-02T19:21:14.355Z,False,2963,2963,2963,2963,1,1,0,0,0,0,0,0,0.75,0.8,15.033333333333333,1.0,1.2333333333333334,3.1666666666666665,27,OK,OK
1268878,RDDT|2026-02-05,RDDT,2026-02-04T21:00:00Z,2026-01-26T00:50:21.608Z,False,14151,14151,14151,14151,2,2,0,0,0,0,0,0,0.8,0.7333333333333333,14.85,1.0,1.0666666666666667,3.283333333333333,56,OK,OK
1321400,CHGG|2026-02-09,CHGG,2026-02-06T21:00:00Z,2026-02-02T19:31:14.721293Z,False,5833,5833,5833,5833,1,1,0,0,0,0,0,0,0.75,0.7833333333333333,14.983333333333333,1.0,1.1833333333333333,3.183333333333333,29,OK,OK
1237795,F|2026-02-10,F,2026-02-09T21:00:00Z,2026-01-21T23:27:17.814Z,False,27192,27192,27192,27192,4,4,0,0,0,0,0,0,0.7833333333333333,0.8166666666666667,14.916666666666666,1.0,1.1666666666666667,3.3,32,OK,OK
1238101,HOG|2026-02-10,HOG,2026-02-09T21:00:00Z,2026-01-22T00:24:08.609Z,False,27135,27135,27135,27135,4,4,0,0,0,0,0,0,0.8,0.7333333333333333,15.05,1.0,1.1166666666666667,3.3,45,OK,OK
1280186,MAR|2026-02-10,MAR,2026-02-09T21:00:00Z,2026-01-27T23:56:22.748Z,False,18524,18524,18524,18524,3,3,0,0,0,0,0,0,0.7166666666666667,0.7666666666666667,14.9,1.0,1.2666666666666666,3.283333333333333,23,OK,OK
1287905,CSCO|2026-02-11,CSCO,2026-02-10T21:00:00Z,2026-01-29T13:01:47.846Z,False,17738,17738,17738,17738,3,3,0,0,0,0,0,0,0.7833333333333333,0.7333333333333333,14.6,1.0,1.1666666666666667,3.3,32,OK,OK
1293041,PAG|2026-02-11,PAG,2026-02-10T21:00:00Z,2026-01-29T14:46:24.762Z,False,17633,17633,17633,17633,3,3,0,0,0,0,0,0,0.7833333333333333,0.7833333333333333,14.833333333333334,1.0,1.1833333333333333,3.3,25,OK,OK
1367585,EBAY|2026-02-18,EBAY,2026-02-17T21:00:00Z,2026-02-12T00:39:04.169727Z,False,8410,8410,8410,8410,2,2,0,0,0,0,0,0,0.7166666666666667,0.7666666666666667,2.466666666666667,1.0,1.2166666666666666,3.45,37,OK,OK
1339807,DBX|2026-02-19,DBX,2026-02-18T21:00:00Z,2026-02-05T15:05:24.564865Z,False,19056,19056,19056,19056,3,3,0,0,0,0,0,0,0.7333333333333333,0.65,6.783333333333333,1.0,1.1833333333333333,3.35,22,OK,OK
1339788,WMT|2026-02-19,WMT,2026-02-18T21:00:00Z,2026-02-05T15:04:44.765143Z,False,19056,19056,19056,19056,3,3,0,0,0,0,0,0,0.7166666666666667,0.6833333333333333,7.466666666666667,1.0,1.2,3.4166666666666665,36,OK,OK
1362677,CSGP|2026-02-24,CSGP,2026-02-23T21:00:00Z,2026-02-10T12:50:10.887861Z,False,19170,19170,19170,19170,3,3,0,0,0,0,0,0,0.75,0.6666666666666666,8.033333333333333,1.0,1.1666666666666667,23.266666666666666,64,OK,OK
1369645,RKLB|2026-02-26,RKLB,2026-02-25T21:00:00Z,2026-02-12T15:07:37.094247Z,False,19034,19034,19034,19034,3,3,0,0,0,0,0,0,0.6,0.65,2.716666666666667,1.0,1.2833333333333334,23.533333333333335,63,OK,OK
