route_id,canonical_event_id,stage,error
FORECASTEX_EVENT_CONTRACTS,W4CE1-3ef0dc396a47599f7164,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-e7d9f46975169e4fe001,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-dd5e0dc9f5cb7564fc94,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-e05a9e9413e416c7ca00,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-3e896f32d3e6c58d8525,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-316ab1dab92683029185,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-f2879e8a524f206327ae,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-c3516f05bdadec422431,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-c329197e6ceb565b2831,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-7d90892089e6bb401ee6,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-e5dba793e6955d9bd42d,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-278107b300f5e71a8280,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-869169423c7c77ff8708,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-4b9082f162c5d5ba3df4,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-96b5b037edbc4577f233,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-ba2fde4bb36a8305b2d5,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-1cc78c33dfbd66da3adc,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-02f5251552e1238a7279,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-185baeaa019bc54b4294,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-f949f5d50b28eb3de80f,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-908069806707a46c7043,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-aaaed0db1d7db798fc86,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-8b17657b029631e89ac1,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-ebf8215177d13da3f6dc,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-d66e3be5f397eb4897b4,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-ab5486727bf64909d2b4,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-dcb9e68ab1769f9d4816,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-550a45142d03dca82f0d,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-1a4d42e09451d5bcfb35,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-722a7b38a4a8ee2d33cf,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-4b4d2f41f223b623a16b,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-c46defee04251f598332,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-2f8ebc3333d6f6c18d65,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-8ddd7b0ce000240c2692,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-7b8d93faf29ea6f7ef18,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-b4420a878eb752116b91,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-74cb2454917fe88d4dab,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-1eb14351495cdd4e5133,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-28581d7966d2388c0249,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-14098eec89248f01467e,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-a4b95e56d43ed907d216,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-632c2c2418f4557493dc,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-d3fca1a1f1b5d46953be,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-0fb83f37562b201d8086,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-89e3ae186c68c2f15c8a,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-6feb6c46485a1fe29ab3,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-e1f86b333b2b40868a92,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-cb16e24a34820d32be04,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-b3c3fa182708ef94fec6,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-83d0865c0151afc6ca1f,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-5dac6bf40fb0dfe4c71b,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-bc88b26bf41d3fd75ee4,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-993e2b2bffcbfd588138,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-f8d5c74b112021ca6af2,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-da9468810edfb01ee000,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-0f480cffb54b2c33400f,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-73e8dcd117f53955c0dc,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-776ebec4f30133a77499,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-94a63b1e2733cc679b0a,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-91eac1ab055b63fdd486,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-a745b0e4297a242183cf,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-010608a660b2ecc601da,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-f8b9fafe844947e27110,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-600aa0cb8234fe563042,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-11109cdb20024918c8b9,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-b88f16efa5df751d7754,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-3ed29295055ab592ca2e,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-f1b466d7950c10053d4a,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-156603b1098badcf9c35,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-decbce235ff3eccbc894,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-894586a987ba7618fa69,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-53fbbc74f3138d5cf43d,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-19e5c71ec04282ebab05,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-68fe05a39d690132e228,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-83a98998951f63159018,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-578107f0cb61786d5e3a,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-5c799033762a6dd40f41,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-5a7244942b6a1f07c7fb,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-9a2fcbb5895b6f08a508,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-c9d374e25a06cbac876a,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-2b3f3ff1cec875e637af,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-99ceb8d5ecce1fd6c4a8,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-cb7bd5181bf58b96f3a9,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-6ae7dd9177e930647495,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-30e28864b6d099f893d6,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-86ceec13e45960ac46bc,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-f31575b2cacef5b60c46,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-f74fcb13cbea9f568f02,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-3575b20a751c5807d5c4,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-4f2a06db650a6a724fd7,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-c87b6b0d290c5830ec1e,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-5a2c445d87657e91c226,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-3e9bd16b1f0b41bb2720,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-a074f64c16c38f3ea76f,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-144947c6604978bb199d,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-ade7e78c6e94b9188a43,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-12e634d29eb470999267,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-2c16a5de1d355f8ce924,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-24dfca202456affa853a,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-f1240976e36204789d34,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-a5b1ced192fe96b8b107,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-2eed946eba3ac596ea79,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
FORECASTEX_EVENT_CONTRACTS,W4CE1-9d9f21abdcb44b126947,non_executable_quote_pair,entry_yes=0.0;entry_no=0.0;sum=0.0
